Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
8803,2764,335,9,446,117,2003,200,228,167,2138,58.85,268.73,733.07,41.3,Type_10,Area_3,Type_6
8810,2742,315,18,295,91,1891,169,222,192,2105,37.37,395.17,1161.0,7.82,Type_10,Area_3,Type_6
8811,2758,342,14,335,112,1952,190,218,166,2101,42.18,176.0,611.96,8.91,Type_10,Area_3,Type_6
8825,2760,309,16,362,103,1867,175,228,193,2044,82.71,160.97,443.06,34.9,Type_10,Area_3,Type_6
10661,2531,92,6,30,0,2524,230,231,135,2418,58.23,358.65,275.0,45.12,Type_20,Area_3,Type_6
10664,2533,54,6,90,2,2506,224,227,138,2431,56.66,434.34,307.84,46.3,Type_17,Area_3,Type_6
10665,2523,79,5,60,0,2420,226,231,139,2343,65.34,154.91,92.81,15.04,Type_17,Area_3,Type_6
10666,2505,153,4,0,0,1745,225,240,150,1651,38.35,397.23,290.39,53.27,Type_17,Area_3,Type_6
10669,2521,179,12,0,0,2030,225,247,153,1983,72.28,396.75,499.92,12.14,Type_17,Area_3,Type_6
10670,2521,174,12,0,0,2002,227,246,150,1954,35.95,211.78,1012.36,64.25,Type_17,Area_3,Type_6
10671,2506,189,17,0,0,1611,219,250,159,1560,84.53,409.71,839.25,61.56,Type_17,Area_3,Type_6
10672,2514,72,3,0,0,1964,223,233,146,1935,42.9,299.33,1129.44,27.21,Type_17,Area_3,Type_6
10673,2506,72,5,0,0,1879,226,230,138,1851,42.28,259.85,584.33,39.64,Type_17,Area_3,Type_6
10674,2521,3,13,30,6,1983,202,215,149,1974,40.89,348.73,392.17,58.33,Type_17,Area_3,Type_6
10675,2511,22,12,30,2,1869,212,214,137,1861,30.84,252.42,226.18,34.68,Type_17,Area_3,Type_6
10676,2507,331,6,0,0,1477,205,232,166,1476,76.31,254.19,835.95,40.95,Type_17,Area_3,Type_6
10680,2491,34,3,0,0,1226,219,232,149,1374,47.12,392.29,674.17,29.36,Type_17,Area_3,Type_6
10684,2490,244,17,42,8,953,183,251,203,1209,73.9,358.82,121.28,51.35,Type_2,Area_3,Type_6
10691,2477,352,13,0,0,787,196,217,158,1249,73.52,356.16,370.54,32.17,Type_10,Area_3,Type_6
10695,2451,193,25,30,2,324,209,250,162,1057,82.96,405.38,847.22,32.37,Type_17,Area_3,Type_6
10696,2438,98,7,30,-14,362,232,230,130,1091,78.57,268.23,1173.65,31.01,Type_17,Area_3,Type_6
10697,2440,199,9,30,-3,201,217,248,165,932,88.07,362.9,959.46,34.34,Type_17,Area_3,Type_6
10715,2590,60,9,153,12,987,228,221,126,1533,88.35,268.94,1188.6,24.03,Type_11,Area_3,Type_6
10716,2578,90,6,67,0,902,229,231,136,1443,32.25,170.1,157.34,6.23,Type_11,Area_3,Type_6
10719,2618,44,13,190,8,1120,222,210,120,1650,30.67,362.08,488.12,39.97,Type_11,Area_3,Type_6
10720,2577,21,4,0,0,819,217,231,151,1320,44.54,246.66,197.33,51.17,Type_11,Area_3,Type_6
10722,2574,94,8,0,0,757,232,229,129,1230,43.87,310.45,838.53,46.86,Type_11,Area_3,Type_6
10723,2567,105,11,30,-6,750,239,226,116,1200,60.54,433.08,1067.48,58.99,Type_11,Area_3,Type_6
10724,2562,125,10,0,0,726,237,233,126,1170,83.27,173.64,194.7,42.3,Type_4,Area_3,Type_6
10725,2555,121,10,0,0,722,237,232,125,1142,71.63,304.28,689.56,51.54,Type_11,Area_3,Type_6
10726,2553,93,10,30,-1,743,236,225,120,1144,53.68,379.94,418.69,17.25,Type_11,Area_3,Type_6
10727,2530,142,9,0,0,700,233,238,136,1006,52.35,330.05,830.73,9.5,Type_11,Area_3,Type_6
10728,2391,215,4,0,0,361,216,243,164,366,57.34,156.96,699.89,26.92,Type_14,Area_3,Type_6
10729,2395,117,19,30,4,390,249,218,88,408,40.62,441.7,1118.65,47.54,Type_14,Area_3,Type_6
10731,2424,93,9,60,-10,60,235,226,121,384,51.85,224.78,611.74,62.3,Type_4,Area_3,Type_6
10733,2390,124,14,0,0,420,242,229,114,426,75.39,312.65,685.83,29.68,Type_14,Area_3,Type_6
10736,2483,139,22,0,0,616,247,227,96,808,42.6,281.99,532.04,53.78,Type_4,Area_3,Type_6
10738,2466,93,12,30,-16,618,239,221,110,792,59.18,268.32,401.36,14.24,Type_11,Area_3,Type_6
10739,2427,115,18,182,8,90,248,219,93,350,43.49,424.36,97.0,14.73,Type_4,Area_3,Type_6
10740,2396,153,1,108,8,0,220,238,155,95,41.71,405.38,1039.32,64.02,Type_2,Area_3,Type_6
10741,2384,318,6,0,0,600,205,235,169,582,39.92,286.49,222.55,42.39,Type_14,Area_3,Type_6
10742,2373,198,19,67,20,60,211,253,169,134,76.63,150.06,109.55,15.46,Type_2,Area_3,Type_6
10743,2377,207,18,85,25,60,205,254,178,108,43.74,420.28,482.72,21.11,Type_2,Area_3,Type_6
10744,2387,200,14,0,0,592,214,252,170,577,61.6,187.3,511.11,27.32,Type_14,Area_3,Type_6
10751,2371,86,10,0,0,95,234,224,120,272,55.59,219.44,941.07,58.35,Type_14,Area_3,Type_6
10752,2376,253,20,90,23,67,171,249,213,30,66.37,295.69,1095.86,24.03,Type_2,Area_3,Type_6
10753,2381,4,14,30,8,633,201,212,148,646,63.47,443.23,1167.29,24.67,Type_10,Area_3,Type_6
10754,2395,249,8,0,0,514,203,246,182,612,69.08,397.93,563.66,12.64,Type_14,Area_3,Type_6
10755,2377,27,14,0,0,108,213,208,128,277,39.24,368.58,1188.94,64.18,Type_10,Area_3,Type_6
10758,2384,19,12,30,6,127,211,214,138,285,75.03,254.27,942.05,10.45,Type_10,Area_3,Type_6
10759,2380,40,17,42,3,108,219,199,110,256,50.35,309.16,288.06,55.5,Type_10,Area_3,Type_6
10761,2453,85,21,212,66,816,245,199,74,799,32.87,332.81,1115.65,12.73,Type_10,Area_3,Type_6
10762,2444,67,13,192,57,799,233,213,110,782,54.47,367.96,968.91,20.71,Type_10,Area_3,Type_6
10763,2414,46,26,108,41,700,218,174,76,725,72.3,348.51,203.96,46.35,Type_10,Area_3,Type_6
10764,2402,282,8,30,1,466,198,241,182,641,43.61,170.51,952.37,53.21,Type_10,Area_3,Type_6
10765,2408,343,6,30,3,408,208,231,161,582,77.72,287.2,1026.84,55.89,Type_10,Area_3,Type_6
10766,2395,40,12,60,10,268,221,213,125,437,67.85,349.21,1094.88,37.63,Type_10,Area_3,Type_6
10767,2388,0,8,60,6,192,209,226,155,351,65.25,238.8,693.5,37.08,Type_10,Area_3,Type_6
10768,2389,12,10,60,9,150,210,220,146,295,51.21,243.92,870.79,46.05,Type_10,Area_3,Type_6
10769,2401,269,23,150,48,170,153,241,223,134,58.95,187.37,936.09,51.66,Type_2,Area_3,Type_6
10772,2454,50,24,234,67,841,223,181,79,824,71.9,235.6,697.79,25.5,Type_10,Area_3,Type_6
10773,2395,18,21,90,12,589,198,191,123,713,56.02,309.43,621.91,28.03,Type_10,Area_3,Type_6
10774,2411,349,19,60,10,418,182,206,160,589,42.14,372.97,1195.7,9.66,Type_10,Area_3,Type_6
10775,2404,23,21,95,2,309,203,191,117,474,42.84,154.05,464.69,40.31,Type_10,Area_3,Type_6
10776,2392,110,10,95,12,162,238,229,120,283,30.35,420.13,187.98,10.61,Type_10,Area_3,Type_6
10777,2413,33,26,120,28,300,204,173,91,457,48.06,265.97,939.19,59.79,Type_10,Area_3,Type_6
10778,2345,264,21,42,8,180,163,245,218,190,74.94,410.73,327.35,42.26,Type_14,Area_3,Type_6
10780,2456,24,30,175,73,721,190,163,94,808,42.15,193.7,196.34,19.74,Type_10,Area_3,Type_6
10781,2439,17,34,150,56,636,173,150,96,779,87.54,246.76,777.41,45.78,Type_10,Area_3,Type_6
10782,2428,10,31,150,27,579,170,161,114,750,60.14,253.64,1137.85,62.87,Type_10,Area_3,Type_6
10785,2487,30,29,234,104,787,198,164,86,859,73.35,342.33,1167.96,43.04,Type_10,Area_3,Type_6
10786,2471,18,28,201,88,731,186,168,106,836,35.1,189.39,430.87,26.97,Type_10,Area_3,Type_6
10789,2332,141,15,0,0,240,241,235,120,283,72.97,299.98,1189.7,50.25,Type_3,Area_3,Type_6
10791,2332,312,16,42,2,268,174,226,192,283,77.2,340.35,863.37,8.0,Type_14,Area_3,Type_6
10793,2378,98,27,90,40,323,251,191,50,417,79.16,207.01,176.94,22.93,Type_3,Area_3,Type_6
10795,2341,105,27,30,9,309,253,195,51,335,40.4,447.37,744.74,34.83,Type_3,Area_3,Type_6
10796,2331,277,19,30,0,258,164,240,214,283,50.45,417.32,926.4,6.48,Type_14,Area_3,Type_6
10818,2390,247,11,108,36,258,198,248,189,300,72.02,336.27,214.68,23.44,Type_3,Area_3,Type_6
10819,2374,238,20,67,20,300,179,253,206,342,42.1,311.75,1107.25,15.87,Type_3,Area_3,Type_6
10824,2373,135,11,127,25,272,237,236,128,351,37.71,404.79,131.84,26.21,Type_3,Area_3,Type_6
10830,2544,87,14,30,2,1465,240,215,102,671,61.46,286.82,1151.8,40.33,Type_11,Area_3,Type_6
10834,2531,89,15,30,-2,1381,242,214,98,702,45.33,252.15,709.05,25.97,Type_10,Area_3,Type_6
10839,2502,20,15,30,-1,1266,208,206,132,800,69.05,406.46,208.05,15.15,Type_10,Area_3,Type_6
10840,2453,78,25,0,0,1155,242,187,61,1036,58.51,372.61,1090.43,56.84,Type_10,Area_3,Type_6
10841,2437,80,23,0,0,1142,243,192,66,1065,81.28,400.57,401.22,47.03,Type_10,Area_3,Type_6
10842,2424,194,12,0,0,1110,218,250,164,1154,58.28,415.08,175.27,58.49,Type_16,Area_3,Type_6
10846,2500,33,22,30,10,1195,210,187,104,883,81.32,429.15,779.94,7.67,Type_10,Area_3,Type_6
10852,2473,81,24,60,-10,1114,244,189,61,997,52.5,394.98,909.01,58.15,Type_10,Area_3,Type_6
10856,2525,53,22,95,35,1158,226,188,85,845,63.41,449.39,1114.04,52.47,Type_10,Area_3,Type_6
10857,2410,222,11,0,0,1015,206,251,180,1173,72.52,305.27,1079.37,20.01,Type_16,Area_3,Type_6
10876,2614,60,26,108,8,2285,230,176,64,722,48.25,256.25,640.82,20.52,Type_10,Area_3,Type_6
10877,2605,48,18,95,0,2257,224,197,101,693,56.98,435.61,310.7,43.08,Type_10,Area_3,Type_6
10881,2638,66,33,150,32,2301,231,155,30,755,52.47,168.17,551.46,58.6,Type_10,Area_3,Type_6
10882,2590,93,24,85,-3,2190,249,194,59,636,34.85,210.96,582.64,49.13,Type_10,Area_3,Type_6
10883,2564,166,22,30,-22,2135,232,242,129,577,53.24,297.38,747.31,12.68,Type_10,Area_3,Type_6
10885,2394,246,9,30,0,836,201,247,184,1203,60.82,273.27,264.04,22.36,Type_16,Area_3,Type_6
10888,2570,90,30,67,-16,2151,249,178,36,612,47.07,348.15,850.01,10.04,Type_10,Area_3,Type_6
10889,2557,201,21,0,0,2068,205,253,173,524,79.15,150.03,198.14,51.12,Type_4,Area_3,Type_6
10897,2560,74,20,67,3,2072,239,199,82,569,33.97,303.7,815.34,60.36,Type_10,Area_3,Type_6
10898,2426,74,24,120,32,834,240,188,65,1036,42.96,423.42,814.13,38.69,Type_10,Area_3,Type_6
10899,2388,156,11,0,0,713,233,241,139,1101,37.67,303.67,514.45,8.62,Type_3,Area_3,Type_6
10901,2610,210,20,30,13,3063,200,254,183,1319,60.86,338.34,356.05,11.68,Type_4,Area_3,Type_6
10902,2559,336,14,30,12,2006,187,220,171,524,65.33,327.66,978.52,20.56,Type_10,Area_3,Type_6
10908,2381,191,18,30,2,671,216,251,162,1047,54.87,286.23,1086.63,20.0,Type_3,Area_3,Type_6
10913,2394,84,16,30,-2,664,241,212,97,1065,42.15,308.11,569.97,6.58,Type_16,Area_3,Type_6
10918,2598,27,2,30,6,3078,218,234,153,1271,59.71,177.36,440.97,25.49,Type_10,Area_3,Type_6
10922,2402,73,13,60,5,646,235,215,110,1057,65.69,190.57,411.1,34.02,Type_10,Area_3,Type_6
10923,2365,208,15,0,0,607,209,253,176,979,49.49,225.25,522.01,6.25,Type_3,Area_3,Type_6
10928,2587,338,4,85,30,1974,210,233,162,566,55.22,314.72,374.3,52.88,Type_10,Area_3,Type_6
10929,2518,131,21,0,0,1861,249,223,92,469,64.62,224.56,703.5,30.08,Type_10,Area_3,Type_6
10931,2473,58,20,192,79,750,230,194,88,1034,81.82,157.08,354.27,54.5,Type_10,Area_3,Type_6
10932,2448,54,18,134,54,700,227,200,100,1121,52.29,279.52,218.51,25.14,Type_10,Area_3,Type_6
10933,2361,101,22,30,-1,589,250,205,72,983,42.53,321.79,324.5,49.91,Type_16,Area_3,Type_6
10938,2502,86,20,283,108,785,245,201,77,959,41.89,254.36,1048.92,52.7,Type_10,Area_3,Type_6
10939,2477,64,19,212,83,726,234,199,90,1044,31.55,443.69,699.59,40.42,Type_4,Area_3,Type_6
10940,2403,95,15,120,31,591,243,217,99,1008,31.22,256.16,829.91,62.0,Type_4,Area_3,Type_6
10943,2583,223,12,0,0,2942,204,251,183,1150,48.66,344.55,656.59,7.23,Type_4,Area_3,Type_6
10946,2614,88,26,212,62,2069,248,187,53,700,70.81,388.19,652.68,30.94,Type_4,Area_3,Type_6
10949,2425,82,13,175,28,604,238,216,107,1041,43.35,335.12,788.04,15.14,Type_4,Area_3,Type_6
10950,2583,174,17,0,0,2877,228,246,144,1106,89.98,416.16,916.64,17.18,Type_4,Area_3,Type_6
10954,2637,94,18,277,90,2118,246,209,85,767,34.85,281.8,1197.82,38.59,Type_4,Area_3,Type_6
10957,2493,52,14,277,99,700,226,208,112,1036,54.21,371.87,570.02,44.65,Type_10,Area_3,Type_6
10958,2402,94,17,120,39,537,244,213,93,960,72.14,159.12,179.58,59.26,Type_4,Area_3,Type_6
10961,2601,68,20,108,18,3019,236,197,84,1120,48.9,264.81,871.07,59.12,Type_11,Area_3,Type_6
10964,2513,68,10,268,45,743,231,220,121,966,51.23,417.61,149.91,41.51,Type_2,Area_3,Type_6
10965,2508,48,13,295,50,721,224,212,120,993,83.49,366.75,1077.86,21.85,Type_2,Area_3,Type_6
10966,2465,61,23,256,71,618,231,187,77,1084,39.95,182.01,360.68,33.74,Type_10,Area_3,Type_6
10969,2575,112,11,60,-6,2895,239,228,119,1055,69.45,392.96,689.44,15.99,Type_4,Area_3,Type_6
10972,2548,60,24,134,31,1871,230,183,72,616,86.79,384.01,399.07,23.2,Type_4,Area_3,Type_6
10977,2515,24,14,277,47,700,212,209,132,1006,86.25,302.94,92.49,59.77,Type_2,Area_3,Type_6
10978,2464,52,23,277,67,576,225,184,81,1041,74.2,432.89,378.89,15.79,Type_10,Area_3,Type_6
10979,2392,87,20,95,46,470,245,202,77,895,57.48,269.6,186.8,39.69,Type_4,Area_3,Type_6
10983,2580,81,15,95,-1,2920,239,213,101,1034,82.72,299.38,338.25,40.76,Type_10,Area_3,Type_6
10985,2543,56,25,127,39,1834,227,178,70,618,47.99,313.28,532.39,20.15,Type_4,Area_3,Type_6
10987,2522,345,7,234,54,700,206,229,161,994,32.27,151.61,650.4,17.59,Type_2,Area_3,Type_6
10988,2346,99,17,0,0,408,245,215,93,816,32.58,234.18,815.55,56.63,Type_16,Area_3,Type_6
10989,2552,238,27,0,0,2796,161,251,217,977,82.2,331.5,752.71,59.89,Type_4,Area_3,Type_6
10993,2544,251,14,0,0,2792,187,249,199,947,80.95,273.63,146.2,21.48,Type_10,Area_3,Type_6
10997,2473,126,16,0,0,1587,245,227,106,560,85.6,187.44,319.08,63.4,Type_10,Area_3,Type_6
11000,2570,68,30,67,18,2847,234,166,42,931,63.85,236.08,771.52,32.55,Type_10,Area_3,Type_6
11001,2556,243,10,30,12,2758,201,248,184,912,61.98,344.36,1031.31,40.36,Type_10,Area_3,Type_6
11004,2559,52,27,67,15,2813,222,171,67,895,48.89,273.72,1168.62,63.43,Type_10,Area_3,Type_6
11009,2550,80,16,42,5,2720,240,210,95,849,70.56,335.58,1193.21,12.96,Type_10,Area_3,Type_6
11012,2466,158,9,30,-4,1448,231,242,143,631,70.54,266.13,1138.22,56.64,Type_4,Area_3,Type_6
11013,2457,159,19,0,0,1361,237,239,124,633,87.62,394.86,518.37,34.27,Type_4,Area_3,Type_6
11017,2528,109,9,42,-7,2627,236,230,124,811,70.22,343.86,1001.62,33.21,Type_10,Area_3,Type_6
11018,2523,117,13,30,-12,2597,241,228,114,810,85.88,329.9,1018.23,47.84,Type_10,Area_3,Type_6
11019,2514,210,10,30,-15,2538,212,250,173,812,53.87,364.16,831.1,15.89,Type_10,Area_3,Type_6
11020,2530,43,18,60,-5,2594,221,199,107,780,87.18,167.03,538.25,61.26,Type_10,Area_3,Type_6
11021,2524,129,9,0,0,2385,236,235,129,808,72.17,278.46,830.69,10.79,Type_10,Area_3,Type_6
11025,2518,123,5,0,0,2352,228,236,142,787,57.62,234.4,471.52,29.4,Type_10,Area_3,Type_6
11026,2517,148,6,0,0,2322,228,240,145,797,63.99,178.57,701.92,32.46,Type_10,Area_3,Type_6
11027,2459,8,13,42,2,1342,205,215,146,722,38.96,226.03,148.21,36.12,Type_10,Area_3,Type_6
11032,2469,346,19,85,12,1307,181,207,163,755,30.15,269.81,730.39,24.8,Type_10,Area_3,Type_6
11033,2448,57,12,0,0,1100,228,215,119,808,54.94,216.01,406.98,32.67,Type_10,Area_3,Type_6
11038,2523,40,16,67,5,2377,220,204,115,721,45.28,168.31,731.18,51.92,Type_10,Area_3,Type_6
11039,2509,66,15,60,-8,2287,233,209,104,752,85.45,449.22,1051.78,26.14,Type_10,Area_3,Type_6
11040,2485,87,10,42,-8,2197,235,224,119,793,76.52,306.81,954.21,5.16,Type_10,Area_3,Type_6
11045,2526,32,22,90,8,2315,209,186,104,713,52.1,248.72,1121.28,61.76,Type_10,Area_3,Type_6
11046,2497,334,6,0,0,1776,206,232,164,899,72.78,229.54,762.18,31.27,Type_4,Area_3,Type_6
11047,2500,0,4,30,3,1746,213,232,156,886,32.42,427.7,562.98,33.95,Type_4,Area_3,Type_6
11048,2486,38,11,0,0,1657,220,216,129,854,53.18,237.3,659.11,29.02,Type_4,Area_3,Type_6
11050,2442,76,19,60,24,972,240,201,84,912,40.01,255.1,1121.31,43.27,Type_2,Area_3,Type_6
11053,2491,13,12,0,0,1565,208,215,142,859,69.28,206.85,445.62,63.91,Type_10,Area_3,Type_6
11054,2484,19,17,30,3,1505,206,203,130,849,78.14,358.09,608.41,46.03,Type_10,Area_3,Type_6
11055,2480,337,10,124,13,1355,197,225,167,841,89.29,271.98,1072.58,51.81,Type_10,Area_3,Type_6
11056,2432,71,21,42,14,938,238,194,77,953,50.78,384.59,962.39,64.93,Type_2,Area_3,Type_6
11058,2510,16,25,90,35,2102,189,179,117,768,86.23,207.61,162.42,9.28,Type_10,Area_3,Type_6
11059,2501,25,11,30,2,1682,215,216,137,920,40.02,318.88,133.85,52.42,Type_10,Area_3,Type_6
11060,2493,15,17,60,8,1503,202,201,133,878,73.06,372.87,234.76,57.25,Type_10,Area_3,Type_6
11061,2472,49,20,120,24,1084,224,194,96,920,75.3,339.91,735.34,14.74,Type_2,Area_3,Type_6
11062,2426,53,10,42,-1,904,226,219,127,994,35.34,330.0,685.39,6.45,Type_10,Area_3,Type_6
11065,2546,16,23,170,71,2251,193,184,121,659,32.0,369.43,416.31,60.46,Type_10,Area_3,Type_6
11066,2543,17,25,134,68,2191,192,180,116,691,35.47,231.8,269.26,5.15,Type_10,Area_3,Type_6
11067,2503,359,17,60,13,1591,193,207,149,924,32.95,321.56,1032.98,53.23,Type_10,Area_3,Type_6
11068,2491,21,14,150,24,1381,210,209,133,900,50.08,222.69,600.18,56.29,Type_10,Area_3,Type_6
11069,2433,60,18,60,-6,752,231,200,95,1099,60.56,401.65,815.35,53.66,Type_10,Area_3,Type_6
11070,2422,72,24,60,-16,722,239,187,67,1116,61.94,294.17,717.31,9.93,Type_4,Area_3,Type_6
11071,2396,102,13,0,0,663,241,223,110,1153,46.06,342.88,209.28,45.75,Type_14,Area_3,Type_6
11072,2536,20,24,150,61,2100,195,182,114,722,84.7,388.22,153.33,62.23,Type_10,Area_3,Type_6
11073,2540,315,35,120,40,1860,107,188,209,900,52.1,418.59,508.49,12.22,Type_10,Area_3,Type_6
11074,2519,5,24,90,19,1680,182,187,135,977,32.73,369.62,491.32,6.9,Type_10,Area_3,Type_6
11075,2563,21,21,190,88,2190,202,192,120,642,48.01,194.63,837.92,57.42,Type_10,Area_3,Type_6
11077,2561,17,22,210,86,2100,195,187,121,679,54.49,335.57,1165.52,43.79,Type_10,Area_3,Type_6
11078,2556,11,24,210,67,2040,187,184,126,722,46.43,332.83,1042.49,62.87,Type_10,Area_3,Type_6
11079,2541,17,28,180,52,1920,184,169,109,816,37.88,426.4,641.21,51.19,Type_10,Area_3,Type_6
11080,2546,7,27,153,46,1650,178,177,127,1026,79.15,224.65,645.03,28.85,Type_10,Area_3,Type_6
11081,2532,18,19,153,42,1530,202,198,127,1001,89.77,221.88,838.28,31.15,Type_10,Area_3,Type_6
11085,2538,21,16,242,48,1443,208,205,130,1052,73.11,340.17,1099.99,20.67,Type_10,Area_3,Type_6
11086,2336,29,17,0,0,150,212,202,121,607,53.52,285.76,1163.77,59.95,Type_14,Area_3,Type_6
11087,2598,15,19,300,123,2133,200,197,129,595,84.3,333.12,735.62,5.71,Type_10,Area_3,Type_6
11088,2574,307,28,268,74,1894,132,210,213,793,63.6,396.68,204.72,40.22,Type_10,Area_3,Type_6
11089,2583,14,18,240,83,1684,200,199,132,981,57.02,204.14,726.41,51.3,Type_10,Area_3,Type_6
11094,2597,20,15,270,97,1776,208,208,134,886,49.94,154.06,1114.27,24.74,Type_10,Area_3,Type_6
11095,2582,27,18,270,92,1597,209,198,119,1053,58.23,389.13,1190.34,50.01,Type_10,Area_3,Type_6
11098,2608,32,13,301,108,1809,216,210,127,847,79.58,250.8,252.34,61.82,Type_10,Area_3,Type_6
11099,2601,18,15,300,0,1690,208,208,134,959,73.88,299.62,1023.7,51.56,Type_10,Area_3,Type_6
11106,2613,33,12,331,113,1812,218,214,131,836,36.24,178.99,845.68,53.67,Type_10,Area_3,Type_6
11107,2590,38,17,240,-11,1544,218,202,114,1092,77.36,418.4,1084.33,17.14,Type_10,Area_3,Type_6
11108,2567,20,14,247,-34,1426,209,209,134,1170,61.94,353.13,927.99,7.86,Type_10,Area_3,Type_6
11111,2617,25,10,234,15,1702,215,219,140,931,68.5,395.36,1176.85,13.61,Type_2,Area_3,Type_6
11112,2581,24,15,190,-20,1436,211,208,130,1194,42.57,319.82,931.16,10.13,Type_2,Area_3,Type_6
11127,2373,320,30,60,32,408,131,197,198,636,80.13,395.23,555.07,33.15,Type_10,Area_3,Type_6
11134,2367,348,21,30,11,510,175,200,160,769,70.73,346.58,412.76,24.16,Type_10,Area_3,Type_6
11138,2375,0,26,60,19,566,172,181,139,836,84.0,217.22,790.19,55.04,Type_10,Area_3,Type_6
11139,2412,330,25,108,60,495,153,201,182,671,71.29,318.46,1188.29,16.25,Type_10,Area_3,Type_6
11140,2424,342,18,150,77,484,179,210,167,618,89.16,270.14,135.71,24.38,Type_11,Area_3,Type_6
11143,2374,141,9,0,0,700,234,238,135,1015,42.97,252.25,586.25,48.88,Type_14,Area_3,Type_6
11144,2459,225,6,0,0,1959,212,246,171,331,76.29,348.12,135.97,24.01,Type_16,Area_3,Type_6
11146,2442,353,13,192,90,543,196,216,157,649,70.25,233.53,1121.11,46.74,Type_11,Area_3,Type_6
11148,2442,161,17,0,0,1914,235,242,131,247,50.81,311.59,495.08,40.61,Type_16,Area_3,Type_6
11154,2382,29,18,42,5,765,211,199,119,1064,54.94,185.43,979.97,13.94,Type_10,Area_3,Type_6
11155,2447,346,9,234,95,552,203,226,161,642,79.92,292.71,164.21,40.19,Type_11,Area_3,Type_6
11158,2433,31,12,30,-1,960,216,213,130,1300,40.78,435.9,358.63,42.87,Type_10,Area_3,Type_6
11159,2404,35,22,60,-5,849,211,186,100,1159,69.76,376.07,204.93,35.65,Type_10,Area_3,Type_6
11160,2434,319,34,127,63,700,114,188,203,939,70.33,203.83,284.94,51.49,Type_10,Area_3,Type_6
11161,2446,225,6,0,0,1842,211,246,172,192,45.13,430.66,1038.7,10.61,Type_16,Area_3,Type_6
11164,2466,1,22,218,110,633,182,192,143,799,75.71,276.47,884.89,49.76,Type_10,Area_3,Type_6
11165,2464,25,15,242,108,582,211,206,128,750,49.75,234.16,876.57,59.75,Type_10,Area_3,Type_6
11166,2443,323,5,0,0,1816,208,235,166,234,62.04,418.51,1197.47,40.24,Type_16,Area_3,Type_6
11168,2431,214,25,0,0,1761,188,254,190,283,42.52,323.58,1049.99,7.79,Type_4,Area_3,Type_6
11170,2429,339,29,150,50,799,146,185,170,1047,35.16,389.21,1086.51,36.61,Type_10,Area_3,Type_6
11172,2432,172,14,0,0,1766,228,246,146,182,73.08,238.89,284.6,51.94,Type_16,Area_3,Type_6
11174,2464,62,11,120,7,1041,230,216,118,1359,71.61,361.16,999.42,48.41,Type_2,Area_3,Type_6
11175,2448,39,13,150,13,955,220,211,123,1249,86.42,318.75,429.03,29.18,Type_2,Area_3,Type_6
11176,2441,40,16,150,9,934,220,203,113,1222,63.27,330.18,752.45,64.74,Type_2,Area_3,Type_6
11178,2407,214,14,30,-11,1702,206,253,180,319,88.62,174.56,101.45,8.49,Type_16,Area_3,Type_6
11181,2448,53,10,180,13,957,226,218,126,1234,73.43,281.54,749.42,43.12,Type_2,Area_3,Type_6
11182,2449,354,11,180,21,900,202,221,157,1154,84.33,408.0,399.94,27.47,Type_2,Area_3,Type_6
11221,2401,234,20,0,0,1328,182,253,204,787,33.94,272.62,871.84,26.97,Type_16,Area_3,Type_6
11234,2412,35,18,67,11,1205,215,198,113,891,67.66,339.51,636.92,27.58,Type_10,Area_3,Type_6
11237,2421,44,23,85,20,1177,218,182,87,912,61.75,186.12,1071.32,9.5,Type_10,Area_3,Type_6
11238,2407,27,6,30,3,1128,217,226,145,1045,82.57,160.02,537.84,22.46,Type_10,Area_3,Type_6
11241,2441,36,28,127,40,1158,205,166,80,914,43.86,279.25,312.17,45.27,Type_10,Area_3,Type_6
11242,2395,211,1,0,0,997,218,240,159,1256,82.46,300.99,934.89,61.4,Type_16,Area_3,Type_6
11243,2464,40,31,170,63,1138,206,158,68,918,40.26,377.35,103.68,27.8,Type_4,Area_3,Type_6
11244,2432,35,32,124,28,1110,198,152,68,977,55.55,267.63,1165.07,52.17,Type_10,Area_3,Type_6
11246,2454,23,32,120,48,1055,185,156,90,1061,76.4,398.06,1090.45,43.77,Type_10,Area_3,Type_6
11247,2410,28,18,42,10,953,210,199,119,1266,58.46,404.94,662.7,37.85,Type_10,Area_3,Type_6
11248,2402,33,10,30,2,930,218,218,135,1315,51.07,219.83,716.68,51.75,Type_10,Area_3,Type_6
11251,2521,45,36,258,120,1064,203,138,42,973,63.23,173.82,263.4,10.76,Type_4,Area_3,Type_6
11252,2498,33,32,228,94,1044,197,154,73,1008,73.07,247.75,673.78,22.32,Type_10,Area_3,Type_6
11253,2469,18,25,150,69,977,193,180,115,1167,83.82,284.51,701.31,40.47,Type_10,Area_3,Type_6
11255,2503,35,32,242,99,1006,198,153,69,1050,49.71,203.97,1064.89,47.76,Type_10,Area_3,Type_6
11256,2470,35,21,153,70,927,213,190,105,1231,87.15,277.46,609.68,21.85,Type_10,Area_3,Type_6
